ProjectID,OrganizationID,ProjectName,ProjectCommonName,OperatingStartDate,OperatingEndDate,ContinuumProject,ProjectType,HousingType,RRHSubType,ResidentialAffiliation,TargetPopulation,HOPWAMedAssistedLivingFac,PITCount,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"312","111","zzPreble - Mental Health Recovery Board of Preble County - Prestwick Square II - PSH","Preble Prestwick Square II",2013-10-15,2022-09-30,1,3,3,,,4,2,,2021-06-01 00:00:00,2024-01-24 15:53:56,"227",,"42412"
"463","112","Fairfield - Fairfield MHA - VASH - PSH","Fairfield VASH",2010-06-10,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:34:37,"27",,"42412"
"159","114","Lawrence - Lawrence County Port Authority - Lawrence County One Stop - PSH","Lawrence County One-Stop Shelter Plus Care",2011-04-04,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-12-18 13:29:52,"27",,"42412"
"150","116","Lake - Lake County ADAMHS Board - Lake County SPC - PSH","Lake County SPC",2006-04-01,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:43:49,"27",,"42412"
"169","116","Lake - Lake County ADAMHS Board - PSH","Lake County ADAMH PSH",2011-08-08,,1,3,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:50:39,"605",,"42412"
"309","116","Lake - Lake County ADAMHS Board - McKinley Grove SPC - PSH","Lake McKinley Grove SPC",2013-06-28,,1,3,2,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:44:53,"27",,"42412"
"46","117","Licking -  Licking MHA - Licking Shelter Plus Care - PSH","Licking Shelter Plus Care",2005-02-23,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:52:01,"605",,"42412"
"134","117","Licking - MHA - Shelter Plus Care Vouchers 2 - PSH","Licking Shelter Plus Care Vouchers 2",2010-04-27,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:52:43,"605",,"42412"
"147","117","Licking - MHA - Shelter Plus Care Chronic - PSH","Licking Shelter Plus Care Chronic",2011-01-31,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:53:39,"605",,"42412"
"1009","117","Licking - MHA - VASH - PSH","",2018-07-03,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:46:21,"27",,"42412"
"42","119","zzWashington - City of Marietta - Marietta Washington Shelter Plus Care - PSH","Washington Marietta Washington Shelter Plus Care",2003-11-01,2022-06-01,1,3,1,,,4,2,,2021-06-01 00:00:00,2024-06-26 10:56:12,"227",,"42412"
"106","120","Greene - Housing Solutions of Greene County - PSH","Greene Housing Solutions",2003-03-04,,1,3,2,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:42:10,"27",,"42412"
"96","121","Warren - New Housing Ohio - Bernies Place - ES","Warren Bernies Place",2007-03-14,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 16:09:40,"27",,"42412"
"164","121","Warren - New Housing Ohio - Permanent Supportive Housing - PSH","Warren County Permanent Supportive Housing",2011-05-31,,1,3,2,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:53:23,"27",,"42412"
"301","121","Seneca - New Housing Ohio, Inc. - Morrison House - TH","Seneca Morrison House",2013-01-29,,1,2,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:40:43,"30",,"42412"
"402","123","Muskingum - Muskingum Economic Opportunity Action Group, Inc. - HCRP HP","",2014-02-21,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:28:56,"227",,"42412"
"923","123","zzMuskingum - Muskingum Economic Opportunity Action Group, Inc. - TANF HP","",2020-09-08,2022-06-30,1,12,,,,4,2,,2021-06-01 00:00:00,2024-10-03 17:23:48,"227",,"42412"
"320","124","Allen - Crossroads Crisis Center - ES - DV","Allen - Crossroads Crisis Center",2013-11-12,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:40:07,"227",,"42412"
"321","125","Allen - Lima Rescue Mission - ES","Allen - Lima Rescue Mission",2013-11-12,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 13:40:35,"227",,"42412"
"326","127","Ashtabula - Homesafe - ES - DV","Ashtabula Homesafe",2013-11-13,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:41:25,"227",,"42412"
"328","128","Athens - Edna Brooks - My Sister's Place DV Shelter - ES - DV","Athens My Sister's Place Domestic Violence Shelter",2013-11-13,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:41:48,"227",,"42412"
"329","129","Belmont - Tri-County Help Center - DV Shelter - ES - DV","Belmont Domestic Violence Shelter",2013-11-13,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:42:21,"227",,"42412"
"330","130","Butler - Shalom - ES","Butler Shalom",2013-11-13,,1,0,1,,,4,2,,2021-06-01 00:00:00,2024-12-02 16:12:08,"27",,"42412"
"332","131","Butler - YWCA Hamilton - Dove House - ES - DV","Butler Dove House",2013-11-13,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:43:05,"227",,"42412"
"970","131","Butler - YWCA Hamilton - Goodman Place - PSH","",2020-10-01,,1,3,1,,,4,2,,2021-06-01 00:00:00,2024-02-23 09:04:45,"424",,"42412"
"333","132","Clark - Project Woman of Springfield and Clark County - Dochas House - ES - DV","Clark Dochas House",2013-11-13,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:43:31,"227",,"42412"
"334","132","Clark - Project Woman - Chrysalis Transitional Program - TH - DV","Clark Chrysalis Transitional Program",2013-11-13,,1,2,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:44:56,"227",,"42412"
"448","132","Clark - Project Woman of Springfield - Reigns of Renewal - RRH - DV","Clark Reigns of Renewal",2015-01-01,,1,13,3,2,,1,2,,2021-06-01 00:00:00,2023-10-09 13:00:23,"227",,"42412"
"335","133","Clermont - YWCA of Greater Cincinnati - House of Peace - ES - DV","Clermont House of Peace",2013-11-13,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:46:51,"227",,"42412"
"583","133","Clermont - YWCA of Greater Cincinnati - OVW - TH - DV","",2019-01-01,,1,2,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:47:16,"227",,"42412"
"336","134","Columbiana - Catholic Charities - Christina House - ES - DV","Columbiana Christina House",2013-11-13,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:47:41,"227",,"42412"
"936","134","Mahoning - Catholic Charities - HCRP ODSA - HP","",2012-12-14,,1,12,,,,4,2,,2021-06-01 00:00:00,2024-07-09 10:35:27,"27",,"42412"
"944","134","Mahoning - Catholic Charities - HCRP ODSA - RRH","",2013-01-01,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-10-01 15:18:35,"27",,"42412"
"954","134","Mahoning - Catholic Charities - ESG City - HP","",2013-10-16,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:31:07,"227",,"42412"
"955","134","Mahoning - Catholic Charities - ESG City - RRH","",2013-10-16,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-10-01 15:19:36,"27",,"42412"
"963","134","zzMahoning - Catholic Charities - OHFA ERA - not homeless dedicated","",2020-06-10,2021-12-31,0,7,,,,4,2,,2021-06-01 00:00:00,2024-07-09 10:37:06,"227",,"42412"
"964","134","zzMahoning - Catholic Charities - ES Overflow","",2020-04-01,,1,0,3,,,4,2,,2021-06-01 00:00:00,2024-12-02 16:49:13,"27",,"42412"
"994","134","Mahoning - Catholic Charities - Voice of Hope - ES","",2021-01-26,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 16:07:59,"27",,"42412"
"1185","134","zzMahoning - Catholic Charities - Voice of Hope - Homestead - ES","",2023-02-16,2024-02-29,1,0,1,,,4,2,,2023-04-06 13:36:14,2024-07-09 10:51:58,"27",,"42412"
"1192","134","Mahoning - Catholic Charities - SUD Street Outreach","",2023-06-19,,1,4,,,,4,2,,2023-07-12 14:35:44,2024-05-01 17:34:05,"227",,"42412"
"1223","134","Mahoning - Catholic Charities - SUD Services Only","",2023-06-19,,1,6,,,0,4,2,,2024-02-27 09:25:26,2024-05-01 17:32:29,"227",,"42412"
"1243","134","Mahoning - Catholic Charities - Family Housing Vouchers - PSH","",2024-03-01,,1,3,3,,,4,2,,2024-04-11 15:26:10,2024-04-11 15:26:10,"227",,"42412"
"338","135","Coshocton - First Step, Family Violence Intervention Services - ES - DV","Coshocton - First Step Emergency Shelter",2013-11-13,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:48:04,"227",,"42412"
"339","136","Darke - Darke County DV Shelter - ES - DV","Darke Domestic Violence Shelter",2013-11-13,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:48:26,"227",,"42412"
"340","137","Darke - Good Samaritan Home - Fitzpatrick House - ES","Darke Fitzpatrick House",2013-11-13,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 13:48:48,"227",,"42412"
"341","138","Defiance - Center for Child and Family Advocacy - House of Ruth - ES - DV","Defiance House of Ruth",2013-11-13,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:49:13,"227",,"42412"
"1087","139","Erie - Safe Harbor - ES - DV","",2013-11-15,,1,0,1,,,1,2,,2021-08-02 15:21:44,2023-10-09 13:49:32,"227",,"42412"
"342","140","Fairfield - Department of Job and Family Services - Hotel/Motel Vouchers - ES Overflow","Fairfield Hotel/Motel Vouchers",2013-11-15,,1,0,3,,,4,2,,2021-06-01 00:00:00,2023-10-09 13:49:52,"227",,"42412"
"343","141","Fairfield - Foundations Shelter - ES","Fairfield Foundations Shelter",2013-11-15,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 13:50:11,"227",,"42412"
"344","142","Fairfield - The Lighthouse - ES - DV","Fairfield The Lighthouse",2013-11-15,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:50:29,"227",,"42412"
"346","144","Fulton - Delta Open Door - TH","Fulton The Open Door",2013-11-15,,1,2,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 13:51:11,"227",,"42412"
"347","145","Fulton - Northwest Ohio Agape Home Foundation - NOAH House - ES","Fulton NOAH House",2013-11-15,,1,0,2,,,4,2,,2021-06-01 00:00:00,2023-10-09 13:51:30,"227",,"42412"
"23","148","Geauga - Board of Mental Health & Recovery Services - SPC Geauga County TRA - PSH","Geauga SPC Geauga County TRA",1997-01-01,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:41:22,"27",,"42412"
"350","148","Geauga - Board of Mental Health and Recovery Services - PSH","Geauga Permanent Supportive Housing",2013-11-15,,1,3,2,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:59:25,"605",,"42412"
"351","149","Geauga - WomenSafe - ES - DV","Geauga WomenSafe",2013-11-15,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:51:56,"227",,"42412"
"1068","150","Guernsey - Haven of Hope - ES - DV","",2013-11-15,,1,0,1,,,1,2,,2021-07-08 15:18:04,2023-10-09 13:52:20,"227",,"42412"
"1094","151","Guernsey - Samaritan Center- Chestnut Street - TH","",2013-11-15,,1,2,1,,,4,2,,2021-08-02 16:44:30,2023-10-09 13:52:43,"227",,"42412"
"358","152","Hancock - City Mission of Findlay - ES","Hancock City Mission",2020-07-01,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 13:53:13,"227",,"42412"
"1069","152","Hancock - City Mission - Warming Center - ES Overflow","",2018-01-01,,1,0,1,,,4,2,,2021-07-08 15:44:00,2023-10-09 13:53:50,"227",,"42412"
"1092","153","Hancock - Open Arms DV and Rape Crisis Services - ES - DV","",2013-11-15,,1,0,1,,,1,2,,2021-08-02 16:12:49,2023-12-19 12:15:24,"30",,"42412"
"359","155","Hocking - Hills Inspire Shelter - ES","Hocking Hills Inspire Shelter",2013-11-15,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 16:05:59,"27",,"42412"
"360","156","Knox - New Directions - ES - DV","Knox New Directions",2013-11-15,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:54:40,"227",,"42412"
"361","157","Knox - St. Paul's Parish - Winter Sanctuary Shelter - ES","Knox Winter Sanctuary Shelter",2013-11-15,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 13:54:58,"227",,"42412"
"362","158","Lake - Forbes House - ES - DV","Lake Forbes House",2013-11-15,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:55:23,"227",,"42412"
"363","159","Lawrence - DV Task Force - ES - DV","Lawrence Domestic Violence Shelter",2013-11-15,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:55:43,"227",,"42412"
"364","160","Lawrence - Ironton City Mission - ES","Lawrence Ironton City Mission",2013-11-15,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 13:56:05,"227",,"42412"
"365","161","Licking - St. Vincent de Paul - Licking Hotel/Motel - ES Overflow","Licking Hotel/ Motel",2013-11-15,,1,0,3,,,4,2,,2021-06-01 00:00:00,2023-10-09 13:56:25,"227",,"42412"
"366","161","Licking - St. Vincent de Paul - St. Vincent Haven - ES","Licking St Vincent Haven",2013-11-15,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 13:56:45,"227",,"42412"
"1096","162","Licking - The Woodlands - New Beginnings - ES - DV","",2013-11-15,,1,0,1,,,1,2,,2021-08-03 11:15:40,2023-10-09 13:57:03,"227",,"42412"
"21","163","zzPortage - Family and Community Services - Portage Area Transitional Housing 3 - TH","Portage Area Transitional Housing 3",2004-10-08,2022-09-30,1,2,3,,,4,2,,2021-06-01 00:00:00,2023-03-29 12:31:19,"424",,"42412"
"48","163","Portage - Family and Community Services - Miller Community House - ES","Portage Miller Community House",2005-03-04,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 16:06:59,"27",,"42412"
"49","163","Portage - Family and Community Services - Housing & Emergency Support Services - ES Overflow","Portage ES Overflow",2005-03-04,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:50:48,"27",,"42412"
"117","163","Portage - Family and Community Services - Portage Area Transitional Housing 2 - TH","Portage Area Transitional Housing 2",2009-02-26,,1,2,3,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:41:26,"30",,"42412"
"123","163","Portage - Family and Community Services - Freedom House - VA GPD Project - TH - VET","Portage GPD - Freedom House",2009-07-06,,1,2,1,,,4,2,,2021-06-01 00:00:00,2023-10-04 15:01:07,"27",,"42412"
"160","163","Portage - Family and Community Services - Ravenna Permanent Supportive - White House - VET - PSH","Portage Ravenna PSH for Veterans - White House",2010-10-01,,1,3,1,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:35:23,"27",,"42412"
"174","163","Portage - Family and Community Services - ISPP - PSH","Portage ISPP",2012-01-25,,1,3,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:00:45,"605",,"42412"
"189","163","Portage - Family and Community Services - Ravenna - HCRP RRH","Portage Ravenna HCRP RRH",2012-12-14,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-23 12:01:01,"424",,"42412"
"234","163","Portage - Family and Community Services - Ravenna - HCRP HP","",2012-12-27,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:32:10,"227",,"42412"
"310","163","Portage - Family and Community Services - Ravenna Permanent Supportive - Liberty - VET - PSH","Portage Liberty PSH",2013-06-22,,1,3,1,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:38:30,"27",,"42412"
"316","163","Portage - Family and Community Services - SSVF RRH","Portage - Family & Community Svcs SSVF RRH",2013-10-28,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-24 16:43:10,"424",,"42412"
"322","163","Lorain - Family and Community Services - SSVF RRH","Lorain - Family & Community Svcs SSVF RRH",2013-11-13,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-24 16:45:02,"424",,"42412"
"323","163","Trumbull - Family and Community Services  - SSVF RRH","Trumbull Family & Community Svcs SSVF RRH",2013-11-13,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-24 16:45:52,"424",,"42412"
"357","163","Lorain - Family and Community Services - SSVF HP","",2013-11-15,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:32:33,"227",,"42412"
"367","163","Lorain - Family and Community Services - Valor Home GPD - TH","Lorain Valor Home - GPD",2013-11-15,,1,2,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:43:39,"30",,"42412"
"376","163","Portage - Family and Community Services - SSVF HP","",2013-11-15,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:33:01,"227",,"42412"
"377","163","Trumbull - Family and Community Services - SSVF HP","",2013-11-15,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:33:26,"227",,"42412"
"381","163","Portage - Family and Community Services - Safe Path - TH - DV","Portage Safe Path",2013-11-15,,1,2,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:57:27,"227",,"42412"
"382","163","Portage - Family and Community Services - Safer Futures - ES - DV","Portage Safer Futures",2013-11-15,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:57:52,"227",,"42412"
"387","163","Trumbull - Family and Community Services - Veteran's Haven - GPD - PH Housing Only","Trumbull Warren GPD",2013-11-19,,1,9,2,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:49:20,"605",,"42412"
"388","163","Trumbull - Someplace Safe - ES - DV","Trumbull Someplace Safe",2013-11-19,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:58:11,"227",,"42412"
"406","163","Mahoning - Family and Community Services - SSVF HP","",2014-04-03,,1,12,,,,4,2,,2021-06-01 00:00:00,2024-08-08 09:51:14,"227",,"42412"
"407","163","Mahoning - Family and Community Services - SSVF RRH","Mahoning - Family & Community Svcs SSVF RRH",2014-04-03,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-08-08 09:49:47,"227",,"42412"
"454","163","Geauga - Family & Community Services Inc - Next Step - ODH TH","Geauga Next Step",2015-03-17,,1,2,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:44:13,"30",,"42412"
"479","163","Medina - Family and Community Services - SSVF HP","",2015-11-02,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:34:16,"227",,"42412"
"480","163","Geauga - Family and Community Services - SSVF HP","",2015-11-02,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:35:10,"227",,"42412"
"481","163","Medina - Family and Community Services - SSVF RRH","Medina - Family & Community Svcs SSVF RRH",2013-10-28,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-08 13:57:23,"424",,"42412"
"482","163","Geauga - Family and Community Services - SSVF RRH","Geauga - Family & Communitiy Svcs SSVF RRH",2013-10-28,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-10-01 15:28:56,"30",,"42412"
"496","163","zzStark - Family and Community Services - SSVF HP","",2016-12-29,2022-03-16,1,12,,,,4,2,,2021-06-01 00:00:00,2023-02-01 16:26:23,"227",,"42412"
"497","163","zzStark - Family and Community Services - SSVF RRH","Stark - Family & Community Svcs SSVF RRH",2016-12-29,2022-03-16,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-02-01 16:30:26,"227",,"42412"
"506","163","Portage - Family & Community Services - American Legion #331 House - PSH","Portage - American Legion #331 House",2017-03-01,,1,3,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:02:13,"605",,"42412"
"553","163","Ashtabula - Family and Community Services - SSVF HP","",2020-10-01,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:35:35,"227",,"42412"
"554","163","Ashtabula - Family and Community Services - SSVF RRH","",2020-10-01,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-10-01 15:29:47,"30",,"42412"
"713","163","Lorain - Family and Community Services - G Street - PSH","Lorain - G Street PSH",2018-07-20,,1,3,1,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:39:26,"27",,"42412"
"730","163","Trumbull - Someplace Safe - TH - DV","",2019-10-01,,1,2,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:58:30,"227",,"42412"
"758","163","zzPortage - Family and Community Services - OHFA ERA - not homeless dedicated","",2020-04-20,2022-09-30,0,7,,,,4,2,,2021-06-01 00:00:00,2024-04-02 01:55:29,"30",,"42412"
"796","163","zzPortage - Family and Community Services - Ravenna - TANF HP","",2020-06-15,2022-06-30,1,12,,,,4,2,,2021-06-01 00:00:00,2023-11-30 10:37:10,"424",,"42412"
"797","163","zzPortage - Family and Community Services - Ravenna - TANF RRH","",2020-10-01,2022-06-30,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-11-30 10:38:04,"424",,"42412"
"847","163","zzPortage - Family and Community Services - Ravenna - ESG-CV HP","",2020-09-01,2022-09-07,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-30 17:32:31,"227",,"42412"
"848","163","zzPortage - Family and Community Services - Ravenna - ESG-CV RRH","",2020-10-01,2022-05-23,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-10-30 17:34:49,"227",,"42412"
"961","163","Mahoning - Family and Community Services - Veteran's Haven - GPD - PH Housing Only","",2019-10-01,,1,9,2,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:49:58,"605",,"42412"
"1000","163","Mahoning - Family and Community Services - Veteran's Haven - GPD - TH","",2021-02-01,,1,2,2,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:44:50,"30",,"42412"
"1001","163","zzMahoning - Family and Community Services - Veteran's Haven - GPD - SH","",2021-02-01,2022-12-31,1,8,2,,,4,2,,2021-06-01 00:00:00,2023-03-03 12:25:06,"227",,"42412"
"1005","163","Geauga - Family & Community Services Inc - Next Step - ODH SSO","",2021-04-01,,1,6,,,0,4,2,,2021-06-01 00:00:00,2023-10-01 15:31:44,"227",,"42412"
"1148","163","Portage - Family and Community Services - Portage Rapid Re-Housing - RRH","",2022-12-01,,1,13,3,2,,4,0,,2022-06-10 12:34:35,2024-11-11 13:59:17,"424",,"42412"
"1088","164","Lorain - Safe Harbor - Genesis House - ES - DV","",2013-11-15,,1,0,1,,,1,2,,2021-08-02 15:25:55,2024-03-14 00:07:53,"30",,"42412"
"368","165","Marion - Concerned Citizens Against Violence Against Women - Turning Point - TH - DV","Marion Turning Point",2013-11-15,,1,2,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:59:17,"227",,"42412"
"369","165","Marion - Concerned Citizens Against Violence Against Women - Turning Point - ES - DV","Marion Turning Point",2013-11-15,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 14:00:14,"227",,"42412"
"370","166","Medina - Alternative Paths - Hotel/Motel - ES Overflow","Medina Motel/Hotel Overflow",2013-11-15,,1,0,3,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:00:42,"227",,"42412"
"371","167","Medina - Operation HOMES - ES","Medina Operation HOMES",2013-11-15,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:01:03,"227",,"42412"
"372","168","Miami - St. Patrick's Soup Kitchen - ES","Miami Cold Shelter",2013-11-15,,1,0,1,,,4,2,,2021-06-01 00:00:00,2024-12-02 16:24:13,"27",,"42412"
"373","169","Morgan - United Ministries - ES Overflow","Morgan Emergency Shelter",2013-11-15,,1,0,3,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:01:41,"227",,"42412"
"374","170","Muskingum - Allwell Behavioral Health Services - ES","Muskingum Allwell/Six County Emergency Shelter",2013-11-15,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:02:03,"227",,"42412"
"375","171","Muskingum - Transitions DV - ES - DV","Muskingum DV Shelter",2012-10-01,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 14:02:23,"227",,"42412"
"378","172","Pickaway - Ross MHA - Pickaway VASH - PSH","Pickaway VASH",2010-11-04,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:54:03,"27",,"42412"
"379","173","Pike - Partnership Against DV - ES - DV","Pike Domestic Violence Shelter",2013-11-15,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 14:02:46,"227",,"42412"
"383","174","Preble - YWCA of Greater Dayton - ES - DV","Preble Domestic Violence Shelter",2013-11-15,,1,0,2,,,1,2,,2021-06-01 00:00:00,2023-10-09 14:03:09,"227",,"42412"
"993","174","Preble - YWCA of Greater Dayton - DV - TH","",2020-07-01,,1,2,2,,,1,2,,2021-06-01 00:00:00,2023-10-09 14:03:33,"227",,"42412"
"384","175","Ross - Chillicothe MHA - VASH - PSH","Ross VASH",2009-08-19,,1,3,3,,,4,2,,2021-06-01 00:00:00,2024-11-07 17:39:04,"227",,"42412"
"385","176","Scioto - Domestic Violence Southern Ohio Shelter - ES - DV","Scioto Domestic Violence Southern Ohio Shelter",2013-11-19,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 14:03:51,"227",,"42412"
"386","177","Seneca - First Step Center - ES - DV","Seneca First Step Center for DV Services",2013-11-19,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 14:04:07,"227",,"42412"
"1091","178","Shelby - New Choices - ES - DV","",2013-11-19,,1,0,1,,,1,2,,2021-08-02 16:05:12,2023-10-09 14:04:28,"227",,"42412"
"390","179","Washington - EVE - Domestic Violence Shelter - ES - DV","Washington Domestic Violence Shelter",2013-11-19,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 14:04:57,"227",,"42412"
"1219","179","Washington - EVE, Incorporated - SUD Street Outreach","",2024-01-01,,1,4,,,,4,2,,2024-02-13 17:03:19,2024-05-01 17:28:21,"227",,"42412"
"1220","179","Washington - EVE, Incorporated - SUD Services Only","",2024-01-01,,1,6,,,0,4,2,,2024-02-13 17:23:39,2024-05-01 17:27:13,"227",,"42412"
"392","180","Williams - Grace Community Church - The Sanctuary - ES","Williams The Sanctuary",2013-11-19,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:05:16,"227",,"42412"
"393","181","Wood - Cocoon Shelter - ES - DV","Wood Cocoon Shelter",2013-11-19,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 14:05:35,"227",,"42412"
"394","182","Wood - Salvation Army - Wood County Emergency Lodging - ES Overflow","Wood County Emergency Lodging/Hotel/Motel Overflow",2013-11-19,,1,0,3,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:10:08,"227",,"42412"
"405","183","Lake - Lifeline, Inc. - HCRP RRH","",2014-04-01,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-05-29 13:06:47,"941",,"42412"
"426","183","Lake - Lifeline, Inc. - HCRP HP","",2014-11-06,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:34:24,"27",,"42412"
"775","183","zzLake - Lifeline, Inc. - OHFA ERA - not homeless dedicated","",2020-05-18,2022-09-30,0,7,,,,4,2,,2021-06-01 00:00:00,2024-07-16 11:06:10,"27",,"42412"
"853","183","zzLake - Lifeline, Inc. - ESG-CV HP","",2020-09-01,2022-08-23,1,12,,,,4,2,,2021-06-01 00:00:00,2023-11-08 16:56:37,"227",,"42412"
"1065","183","Geauga - Lifeline, Inc. - HCRP RRH","",2021-07-01,,1,13,3,2,,4,2,,2021-07-06 17:27:38,2024-01-05 09:44:16,"424",,"42412"
"442","185","Muskingum - First Putnam Homeless Shelter - ES","Muskingum First Putnam Homeless Shelter",2015-01-22,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:11:00,"227",,"42412"
